"Grantor Primary SMTP";"Grantor Display Name";"Grantor Recipient Type";"Grantor Environment";"Folder";"Permission";"Allow/Deny";"Inherited";"InheritanceType";"Trustee Original Identity";"Trustee Primary SMTP";"Trustee Display Name";"Trustee Recipient Type";"Trustee Environment"
"tobias.mustermann@example.com";"Mustermann Tobias";"UserMailbox/UserMailbox";"Cloud";"/ExternalContacts";"None";"Allow";"False";"None";"Anonymous";"";"";"";"Cloud"
"tobias.mustermann@example.com";"Mustermann Tobias";"UserMailbox/UserMailbox";"Cloud";"/ExternalContacts";"None";"Allow";"False";"None";"Default";"";"";"";"Cloud"
"tobias.mustermann@example.com";"Mustermann Tobias";"UserMailbox/UserMailbox";"Cloud";"/Files";"None";"Allow";"False";"None";"Anonymous";"";"";"";"Cloud"
"tobias.mustermann@example.com";"Mustermann Tobias";"UserMailbox/UserMailbox";"Cloud";"/Files";"None";"Allow";"False";"None";"Default";"";"";"";"Cloud"
"tobias.mustermann@example.com";"Mustermann Tobias";"UserMailbox/UserMailbox";"Cloud";"/Gelöschte Elemente";"None";"Allow";"False";"None";"Anonymous";"";"";"";"Cloud"
"tobias.mustermann@example.com";"Mustermann Tobias";"UserMailbox/UserMailbox";"Cloud";"/Gelöschte Elemente";"None";"Allow";"False";"None";"Default";"";"";"";"Cloud"
"tobias.mustermann@example.com";"Mustermann Tobias";"UserMailbox/UserMailbox";"Cloud";"/Gesendete Elemente";"None";"Allow";"False";"None";"Anonymous";"";"";"";"Cloud"
"tobias.mustermann@example.com";"Mustermann Tobias";"UserMailbox/UserMailbox";"Cloud";"/Gesendete Elemente";"None";"Allow";"False";"None";"Default";"";"";"";"Cloud"
"tobias.mustermann@example.com";"Mustermann Tobias";"UserMailbox/UserMailbox";"Cloud";"/Journal";"None";"Allow";"False";"None";"Anonymous";"";"";"";"Cloud"
"tobias.mustermann@example.com";"Mustermann Tobias";"UserMailbox/UserMailbox";"Cloud";"/Journal";"None";"Allow";"False";"None";"Default";"";"";"";"Cloud"
"tobias.mustermann@example.com";"Mustermann Tobias";"UserMailbox/UserMailbox";"Cloud";"/Junk-E-Mail";"None";"Allow";"False";"None";"Anonymous";"";"";"";"Cloud"
"tobias.mustermann@example.com";"Mustermann Tobias";"UserMailbox/UserMailbox";"Cloud";"/Junk-E-Mail";"None";"Allow";"False";"None";"Default";"";"";"";"Cloud"
"tobias.mustermann@example.com";"Mustermann Tobias";"UserMailbox/UserMailbox";"Cloud";"/Kalender";"AvailabilityOnly";"Allow";"False";"None";"Default";"";"";"";"Cloud"
"tobias.mustermann@example.com";"Mustermann Tobias";"UserMailbox/UserMailbox";"Cloud";"/Kalender";"None";"Allow";"False";"None";"Anonymous";"";"";"";"Cloud"
"tobias.mustermann@example.com";"Mustermann Tobias";"UserMailbox/UserMailbox";"Cloud";"/Kalender/Feiertage in Deutschland";"None";"Allow";"False";"None";"Anonymous";"";"";"";"Cloud"
"tobias.mustermann@example.com";"Mustermann Tobias";"UserMailbox/UserMailbox";"Cloud";"/Kalender/Feiertage in Deutschland";"None";"Allow";"False";"None";"Default";"";"";"";"Cloud"
"tobias.mustermann@example.com";"Mustermann Tobias";"UserMailbox/UserMailbox";"Cloud";"/Kalender/Geburtstage";"None";"Allow";"False";"None";"Anonymous";"";"";"";"Cloud"
"tobias.mustermann@example.com";"Mustermann Tobias";"UserMailbox/UserMailbox";"Cloud";"/Kalender/Geburtstage";"None";"Allow";"False";"None";"Default";"";"";"";"Cloud"
"tobias.mustermann@example.com";"Mustermann Tobias";"UserMailbox/UserMailbox";"Cloud";"/Kontakte";"None";"Allow";"False";"None";"Anonymous";"";"";"";"Cloud"
"tobias.mustermann@example.com";"Mustermann Tobias";"UserMailbox/UserMailbox";"Cloud";"/Kontakte";"None";"Allow";"False";"None";"Default";"";"";"";"Cloud"
"tobias.mustermann@example.com";"Mustermann Tobias";"UserMailbox/UserMailbox";"Cloud";"/Kontakte/{06967759-274D-40B2-A3EB-D7F9E73727D7}";"None";"Allow";"False";"None";"Anonymous";"";"";"";"Cloud"
"tobias.mustermann@example.com";"Mustermann Tobias";"UserMailbox/UserMailbox";"Cloud";"/Kontakte/{06967759-274D-40B2-A3EB-D7F9E73727D7}";"None";"Allow";"False";"None";"Default";"";"";"";"Cloud"
"tobias.mustermann@example.com";"Mustermann Tobias";"UserMailbox/UserMailbox";"Cloud";"/Kontakte/{A9E2BC46-B3A0-4243-B315-60D991004455}";"None";"Allow";"False";"None";"Anonymous";"";"";"";"Cloud"
"tobias.mustermann@example.com";"Mustermann Tobias";"UserMailbox/UserMailbox";"Cloud";"/Kontakte/{A9E2BC46-B3A0-4243-B315-60D991004455}";"None";"Allow";"False";"None";"Default";"";"";"";"Cloud"
"tobias.mustermann@example.com";"Mustermann Tobias";"UserMailbox/UserMailbox";"Cloud";"/Kontakte/Firmen";"None";"Allow";"False";"None";"Anonymous";"";"";"";"Cloud"
"tobias.mustermann@example.com";"Mustermann Tobias";"UserMailbox/UserMailbox";"Cloud";"/Kontakte/Firmen";"None";"Allow";"False";"None";"Default";"";"";"";"Cloud"
"tobias.mustermann@example.com";"Mustermann Tobias";"UserMailbox/UserMailbox";"Cloud";"/Kontakte/GAL Contacts";"None";"Allow";"False";"None";"Anonymous";"";"";"";"Cloud"
"tobias.mustermann@example.com";"Mustermann Tobias";"UserMailbox/UserMailbox";"Cloud";"/Kontakte/GAL Contacts";"None";"Allow";"False";"None";"Default";"";"";"";"Cloud"
"tobias.mustermann@example.com";"Mustermann Tobias";"UserMailbox/UserMailbox";"Cloud";"/Kontakte/Organizational Contacts";"None";"Allow";"False";"None";"Anonymous";"";"";"";"Cloud"
"tobias.mustermann@example.com";"Mustermann Tobias";"UserMailbox/UserMailbox";"Cloud";"/Kontakte/Organizational Contacts";"None";"Allow";"False";"None";"Default";"";"";"";"Cloud"
"tobias.mustermann@example.com";"Mustermann Tobias";"UserMailbox/UserMailbox";"Cloud";"/Kontakte/PeopleCentricConversation Buddies";"None";"Allow";"False";"None";"Anonymous";"";"";"";"Cloud"
"tobias.mustermann@example.com";"Mustermann Tobias";"UserMailbox/UserMailbox";"Cloud";"/Kontakte/PeopleCentricConversation Buddies";"None";"Allow";"False";"None";"Default";"";"";"";"Cloud"
"tobias.mustermann@example.com";"Mustermann Tobias";"UserMailbox/UserMailbox";"Cloud";"/Kontakte/Recipient Cache";"None";"Allow";"False";"None";"Anonymous";"";"";"";"Cloud"
"tobias.mustermann@example.com";"Mustermann Tobias";"UserMailbox/UserMailbox";"Cloud";"/Kontakte/Recipient Cache";"None";"Allow";"False";"None";"Default";"";"";"";"Cloud"
"tobias.mustermann@example.com";"Mustermann Tobias";"UserMailbox/UserMailbox";"Cloud";"/Notizen";"None";"Allow";"False";"None";"Anonymous";"";"";"";"Cloud"
"tobias.mustermann@example.com";"Mustermann Tobias";"UserMailbox/UserMailbox";"Cloud";"/Notizen";"None";"Allow";"False";"None";"Default";"";"";"";"Cloud"
"tobias.mustermann@example.com";"Mustermann Tobias";"UserMailbox/UserMailbox";"Cloud";"/PersonMetadata";"None";"Allow";"False";"None";"Anonymous";"";"";"";"Cloud"
"tobias.mustermann@example.com";"Mustermann Tobias";"UserMailbox/UserMailbox";"Cloud";"/PersonMetadata";"None";"Allow";"False";"None";"Default";"";"";"";"Cloud"
"tobias.mustermann@example.com";"Mustermann Tobias";"UserMailbox/UserMailbox";"Cloud";"/Postausgang";"None";"Allow";"False";"None";"Anonymous";"";"";"";"Cloud"
"tobias.mustermann@example.com";"Mustermann Tobias";"UserMailbox/UserMailbox";"Cloud";"/Postausgang";"None";"Allow";"False";"None";"Default";"";"";"";"Cloud"
"tobias.mustermann@example.com";"Mustermann Tobias";"UserMailbox/UserMailbox";"Cloud";"/Posteingang";"None";"Allow";"False";"None";"Anonymous";"";"";"";"Cloud"
"tobias.mustermann@example.com";"Mustermann Tobias";"UserMailbox/UserMailbox";"Cloud";"/Posteingang";"None";"Allow";"False";"None";"Default";"";"";"";"Cloud"
"tobias.mustermann@example.com";"Mustermann Tobias";"UserMailbox/UserMailbox";"Cloud";"/Purges";"None";"Allow";"False";"None";"Anonymous";"";"";"";"Cloud"
"tobias.mustermann@example.com";"Mustermann Tobias";"UserMailbox/UserMailbox";"Cloud";"/Purges";"None";"Allow";"False";"None";"Default";"";"";"";"Cloud"
"tobias.mustermann@example.com";"Mustermann Tobias";"UserMailbox/UserMailbox";"Cloud";"/Recoverable Items";"None";"Allow";"False";"None";"Anonymous";"";"";"";"Cloud"
"tobias.mustermann@example.com";"Mustermann Tobias";"UserMailbox/UserMailbox";"Cloud";"/Recoverable Items";"None";"Allow";"False";"None";"Default";"";"";"";"Cloud"
"tobias.mustermann@example.com";"Mustermann Tobias";"UserMailbox/UserMailbox";"Cloud";"/SubstrateHolds";"None";"Allow";"False";"None";"Anonymous";"";"";"";"Cloud"
"tobias.mustermann@example.com";"Mustermann Tobias";"UserMailbox/UserMailbox";"Cloud";"/SubstrateHolds";"None";"Allow";"False";"None";"Default";"";"";"";"Cloud"
"tobias.mustermann@example.com";"Mustermann Tobias";"UserMailbox/UserMailbox";"Cloud";"/Verlauf der Unterhaltung";"None";"Allow";"False";"None";"Anonymous";"";"";"";"Cloud"
"tobias.mustermann@example.com";"Mustermann Tobias";"UserMailbox/UserMailbox";"Cloud";"/Verlauf der Unterhaltung";"None";"Allow";"False";"None";"Default";"";"";"";"Cloud"
"tobias.mustermann@example.com";"Mustermann Tobias";"UserMailbox/UserMailbox";"Cloud";"/Verlauf der Unterhaltung/Teamchat";"None";"Allow";"False";"None";"Anonymous";"";"";"";"Cloud"
"tobias.mustermann@example.com";"Mustermann Tobias";"UserMailbox/UserMailbox";"Cloud";"/Verlauf der Unterhaltung/Teamchat";"None";"Allow";"False";"None";"Default";"";"";"";"Cloud"
"tobias.mustermann@example.com";"Mustermann Tobias";"UserMailbox/UserMailbox";"Cloud";"/Versions";"None";"Allow";"False";"None";"Anonymous";"";"";"";"Cloud"
"tobias.mustermann@example.com";"Mustermann Tobias";"UserMailbox/UserMailbox";"Cloud";"/Versions";"None";"Allow";"False";"None";"Default";"";"";"";"Cloud"
"tobias.mustermann@example.com";"Mustermann Tobias";"UserMailbox/UserMailbox";"Cloud";"/Yammer-Stamm";"None";"Allow";"False";"None";"Anonymous";"";"";"";"Cloud"
"tobias.mustermann@example.com";"Mustermann Tobias";"UserMailbox/UserMailbox";"Cloud";"/Yammer-Stamm";"None";"Allow";"False";"None";"Default";"";"";"";"Cloud"
"tobias.mustermann@example.com";"Mustermann Tobias";"UserMailbox/UserMailbox";"Cloud";"/Yammer-Stamm/Ausgehend";"None";"Allow";"False";"None";"Anonymous";"";"";"";"Cloud"
"tobias.mustermann@example.com";"Mustermann Tobias";"UserMailbox/UserMailbox";"Cloud";"/Yammer-Stamm/Ausgehend";"None";"Allow";"False";"None";"Default";"";"";"";"Cloud"
"tobias.mustermann@example.com";"Mustermann Tobias";"UserMailbox/UserMailbox";"Cloud";"/Yammer-Stamm/Eingehend";"None";"Allow";"False";"None";"Anonymous";"";"";"";"Cloud"
"tobias.mustermann@example.com";"Mustermann Tobias";"UserMailbox/UserMailbox";"Cloud";"/Yammer-Stamm/Eingehend";"None";"Allow";"False";"None";"Default";"";"";"";"Cloud"
"tobias.mustermann@example.com";"Mustermann Tobias";"UserMailbox/UserMailbox";"Cloud";"/Yammer-Stamm/Feeds";"None";"Allow";"False";"None";"Anonymous";"";"";"";"Cloud"
"tobias.mustermann@example.com";"Mustermann Tobias";"UserMailbox/UserMailbox";"Cloud";"/Yammer-Stamm/Feeds";"None";"Allow";"False";"None";"Default";"";"";"";"Cloud"
"kelly.musterfrau@example.com";"Musterfrau Kelly";"UserMailbox/UserMailbox";"Cloud";"/";"None";"Allow";"False";"None";"Anonymous";"";"";"";"Cloud"
"kelly.musterfrau@example.com";"Musterfrau Kelly";"UserMailbox/UserMailbox";"Cloud";"/";"None";"Allow";"False";"None";"Default";"";"";"";"Cloud"
"kelly.musterfrau@example.com";"Musterfrau Kelly";"UserMailbox/UserMailbox";"Cloud";"/Archiv";"None";"Allow";"False";"None";"Anonymous";"";"";"";"Cloud"
"kelly.musterfrau@example.com";"Musterfrau Kelly";"UserMailbox/UserMailbox";"Cloud";"/Archiv";"None";"Allow";"False";"None";"Default";"";"";"";"Cloud"
"kelly.musterfrau@example.com";"Musterfrau Kelly";"UserMailbox/UserMailbox";"Cloud";"/Aufgaben";"None";"Allow";"False";"None";"Anonymous";"";"";"";"Cloud"
"kelly.musterfrau@example.com";"Musterfrau Kelly";"UserMailbox/UserMailbox";"Cloud";"/Aufgaben";"None";"Allow";"False";"None";"Default";"";"";"";"Cloud"
"kelly.musterfrau@example.com";"Musterfrau Kelly";"UserMailbox/UserMailbox";"Cloud";"/Calendar Logging";"None";"Allow";"False";"None";"Anonymous";"";"";"";"Cloud"
"kelly.musterfrau@example.com";"Musterfrau Kelly";"UserMailbox/UserMailbox";"Cloud";"/Calendar Logging";"None";"Allow";"False";"None";"Default";"";"";"";"Cloud"
"kelly.musterfrau@example.com";"Musterfrau Kelly";"UserMailbox/UserMailbox";"Cloud";"/Clutter";"None";"Allow";"False";"None";"Anonymous";"";"";"";"Cloud"
"kelly.musterfrau@example.com";"Musterfrau Kelly";"UserMailbox/UserMailbox";"Cloud";"/Clutter";"None";"Allow";"False";"None";"Default";"";"";"";"Cloud"
"kelly.musterfrau@example.com";"Musterfrau Kelly";"UserMailbox/UserMailbox";"Cloud";"/Conversation Action Settings";"None";"Allow";"False";"None";"Anonymous";"";"";"";"Cloud"
"kelly.musterfrau@example.com";"Musterfrau Kelly";"UserMailbox/UserMailbox";"Cloud";"/Conversation Action Settings";"None";"Allow";"False";"None";"Default";"";"";"";"Cloud"
"kelly.musterfrau@example.com";"Musterfrau Kelly";"UserMailbox/UserMailbox";"Cloud";"/Conversation Action Settings1";"None";"Allow";"False";"None";"Anonymous";"";"";"";"Cloud"
"kelly.musterfrau@example.com";"Musterfrau Kelly";"UserMailbox/UserMailbox";"Cloud";"/Conversation Action Settings1";"None";"Allow";"False";"None";"Default";"";"";"";"Cloud"
"kelly.musterfrau@example.com";"Musterfrau Kelly";"UserMailbox/UserMailbox";"Cloud";"/Dateien";"None";"Allow";"False";"None";"Anonymous";"";"";"";"Cloud"
"kelly.musterfrau@example.com";"Musterfrau Kelly";"UserMailbox/UserMailbox";"Cloud";"/Dateien";"None";"Allow";"False";"None";"Default";"";"";"";"Cloud"
"kelly.musterfrau@example.com";"Musterfrau Kelly";"UserMailbox/UserMailbox";"Cloud";"/Deletions";"None";"Allow";"False";"None";"Anonymous";"";"";"";"Cloud"
"kelly.musterfrau@example.com";"Musterfrau Kelly";"UserMailbox/UserMailbox";"Cloud";"/Deletions";"None";"Allow";"False";"None";"Default";"";"";"";"Cloud"
"kelly.musterfrau@example.com";"Musterfrau Kelly";"UserMailbox/UserMailbox";"Cloud";"/DiscoveryHolds";"None";"Allow";"False";"None";"Anonymous";"";"";"";"Cloud"
"kelly.musterfrau@example.com";"Musterfrau Kelly";"UserMailbox/UserMailbox";"Cloud";"/DiscoveryHolds";"None";"Allow";"False";"None";"Default";"";"";"";"Cloud"
"kelly.musterfrau@example.com";"Musterfrau Kelly";"UserMailbox/UserMailbox";"Cloud";"/Dumpster";"None";"Allow";"False";"None";"Anonymous";"";"";"";"Cloud"
"kelly.musterfrau@example.com";"Musterfrau Kelly";"UserMailbox/UserMailbox";"Cloud";"/Dumpster";"None";"Allow";"False";"None";"Default";"";"";"";"Cloud"
"kelly.musterfrau@example.com";"Musterfrau Kelly";"UserMailbox/UserMailbox";"Cloud";"/Einstellungen für QuickSteps";"None";"Allow";"False";"None";"Anonymous";"";"";"";"Cloud"
"kelly.musterfrau@example.com";"Musterfrau Kelly";"UserMailbox/UserMailbox";"Cloud";"/Einstellungen für QuickSteps";"None";"Allow";"False";"None";"Default";"";"";"";"Cloud"
"kelly.musterfrau@example.com";"Musterfrau Kelly";"UserMailbox/UserMailbox";"Cloud";"/Entwürfe";"None";"Allow";"False";"None";"Anonymous";"";"";"";"Cloud"
"kelly.musterfrau@example.com";"Musterfrau Kelly";"UserMailbox/UserMailbox";"Cloud";"/Entwürfe";"None";"Allow";"False";"None";"Default";"";"";"";"Cloud"
"kelly.musterfrau@example.com";"Musterfrau Kelly";"UserMailbox/UserMailbox";"Cloud";"/ExternalContacts";"None";"Allow";"False";"None";"Anonymous";"";"";"";"Cloud"
"kelly.musterfrau@example.com";"Musterfrau Kelly";"UserMailbox/UserMailbox";"Cloud";"/ExternalContacts";"None";"Allow";"False";"None";"Default";"";"";"";"Cloud"
"kelly.musterfrau@example.com";"Musterfrau Kelly";"UserMailbox/UserMailbox";"Cloud";"/Gelöschte Elemente";"None";"Allow";"False";"None";"Anonymous";"";"";"";"Cloud"
"kelly.musterfrau@example.com";"Musterfrau Kelly";"UserMailbox/UserMailbox";"Cloud";"/Gelöschte Elemente";"None";"Allow";"False";"None";"Default";"";"";"";"Cloud"
"kelly.musterfrau@example.com";"Musterfrau Kelly";"UserMailbox/UserMailbox";"Cloud";"/Geplant";"None";"Allow";"False";"None";"Anonymous";"";"";"";"Cloud"
"kelly.musterfrau@example.com";"Musterfrau Kelly";"UserMailbox/UserMailbox";"Cloud";"/Geplant";"None";"Allow";"False";"None";"Default";"";"";"";"Cloud"
"kelly.musterfrau@example.com";"Musterfrau Kelly";"UserMailbox/UserMailbox";"Cloud";"/Gesendete Elemente";"None";"Allow";"False";"None";"Anonymous";"";"";"";"Cloud"
"kelly.musterfrau@example.com";"Musterfrau Kelly";"UserMailbox/UserMailbox";"Cloud";"/Gesendete Elemente";"None";"Allow";"False";"None";"Default";"";"";"";"Cloud"
"kelly.musterfrau@example.com";"Musterfrau Kelly";"UserMailbox/UserMailbox";"Cloud";"/Journal";"None";"Allow";"False";"None";"Anonymous";"";"";"";"Cloud"
"kelly.musterfrau@example.com";"Musterfrau Kelly";"UserMailbox/UserMailbox";"Cloud";"/Journal";"None";"Allow";"False";"None";"Default";"";"";"";"Cloud"
"kelly.musterfrau@example.com";"Musterfrau Kelly";"UserMailbox/UserMailbox";"Cloud";"/Junk-E-Mail";"None";"Allow";"False";"None";"Anonymous";"";"";"";"Cloud"
"kelly.musterfrau@example.com";"Musterfrau Kelly";"UserMailbox/UserMailbox";"Cloud";"/Junk-E-Mail";"None";"Allow";"False";"None";"Default";"";"";"";"Cloud"
"kelly.musterfrau@example.com";"Musterfrau Kelly";"UserMailbox/UserMailbox";"Cloud";"/Kalender";"AvailabilityOnly";"Allow";"False";"None";"Default";"";"";"";"Cloud"
"kelly.musterfrau@example.com";"Musterfrau Kelly";"UserMailbox/UserMailbox";"Cloud";"/Kalender";"AvailabilityOnly";"Allow";"False";"None";"first.last@example.net";"";"";"";"Cloud"
"kelly.musterfrau@example.com";"Musterfrau Kelly";"UserMailbox/UserMailbox";"Cloud";"/Kalender";"None";"Allow";"False";"None";"Anonymous";"";"";"";"Cloud"
"kelly.musterfrau@example.com";"Musterfrau Kelly";"UserMailbox/UserMailbox";"Cloud";"/Kalender";"Reviewer";"Allow";"False";"None";"Mustermann Frank";"frank.mustermann@example.com";"Mustermann Frank";"UserMailbox/UserMailbox";"Cloud"
"kelly.musterfrau@example.com";"Musterfrau Kelly";"UserMailbox/UserMailbox";"Cloud";"/Kalender/Feiertage in Deutschland";"None";"Allow";"False";"None";"Anonymous";"";"";"";"Cloud"
"kelly.musterfrau@example.com";"Musterfrau Kelly";"UserMailbox/UserMailbox";"Cloud";"/Kalender/Feiertage in Deutschland";"None";"Allow";"False";"None";"Default";"";"";"";"Cloud"
"kelly.musterfrau@example.com";"Musterfrau Kelly";"UserMailbox/UserMailbox";"Cloud";"/Kalender/Geburtstage";"None";"Allow";"False";"None";"Anonymous";"";"";"";"Cloud"
"kelly.musterfrau@example.com";"Musterfrau Kelly";"UserMailbox/UserMailbox";"Cloud";"/Kalender/Geburtstage";"None";"Allow";"False";"None";"Default";"";"";"";"Cloud"
"kelly.musterfrau@example.com";"Musterfrau Kelly";"UserMailbox/UserMailbox";"Cloud";"/Kalender/Someone";"None";"Allow";"False";"None";"Anonymous";"";"";"";"Cloud"
"kelly.musterfrau@example.com";"Musterfrau Kelly";"UserMailbox/UserMailbox";"Cloud";"/Kalender/Someone";"None";"Allow";"False";"None";"Default";"";"";"";"Cloud"
"kelly.musterfrau@example.com";"Musterfrau Kelly";"UserMailbox/UserMailbox";"Cloud";"/Kontakte";"None";"Allow";"False";"None";"Anonymous";"";"";"";"Cloud"
"kelly.musterfrau@example.com";"Musterfrau Kelly";"UserMailbox/UserMailbox";"Cloud";"/Kontakte";"None";"Allow";"False";"None";"Default";"";"";"";"Cloud"
"kelly.musterfrau@example.com";"Musterfrau Kelly";"UserMailbox/UserMailbox";"Cloud";"/Kontakte/{06967759-274D-40B2-A3EB-D7F9E73727D7}";"None";"Allow";"False";"None";"Anonymous";"";"";"";"Cloud"
"kelly.musterfrau@example.com";"Musterfrau Kelly";"UserMailbox/UserMailbox";"Cloud";"/Kontakte/{06967759-274D-40B2-A3EB-D7F9E73727D7}";"None";"Allow";"False";"None";"Default";"";"";"";"Cloud"
"kelly.musterfrau@example.com";"Musterfrau Kelly";"UserMailbox/UserMailbox";"Cloud";"/Kontakte/{A9E2BC46-B3A0-4243-B315-60D991004455}";"None";"Allow";"False";"None";"Anonymous";"";"";"";"Cloud"
"kelly.musterfrau@example.com";"Musterfrau Kelly";"UserMailbox/UserMailbox";"Cloud";"/Kontakte/{A9E2BC46-B3A0-4243-B315-60D991004455}";"None";"Allow";"False";"None";"Default";"";"";"";"Cloud"
"kelly.musterfrau@example.com";"Musterfrau Kelly";"UserMailbox/UserMailbox";"Cloud";"/Kontakte/Companies";"None";"Allow";"False";"None";"Anonymous";"";"";"";"Cloud"
"kelly.musterfrau@example.com";"Musterfrau Kelly";"UserMailbox/UserMailbox";"Cloud";"/Kontakte/Companies";"None";"Allow";"False";"None";"Default";"";"";"";"Cloud"
"kelly.musterfrau@example.com";"Musterfrau Kelly";"UserMailbox/UserMailbox";"Cloud";"/Kontakte/Firmen";"None";"Allow";"False";"None";"Anonymous";"";"";"";"Cloud"
"kelly.musterfrau@example.com";"Musterfrau Kelly";"UserMailbox/UserMailbox";"Cloud";"/Kontakte/Firmen";"None";"Allow";"False";"None";"Default";"";"";"";"Cloud"
"kelly.musterfrau@example.com";"Musterfrau Kelly";"UserMailbox/UserMailbox";"Cloud";"/Kontakte/GAL Contacts";"None";"Allow";"False";"None";"Anonymous";"";"";"";"Cloud"
"kelly.musterfrau@example.com";"Musterfrau Kelly";"UserMailbox/UserMailbox";"Cloud";"/Kontakte/GAL Contacts";"None";"Allow";"False";"None";"Default";"";"";"";"Cloud"
"kelly.musterfrau@example.com";"Musterfrau Kelly";"UserMailbox/UserMailbox";"Cloud";"/Kontakte/Organizational Contacts";"None";"Allow";"False";"None";"Anonymous";"";"";"";"Cloud"
"kelly.musterfrau@example.com";"Musterfrau Kelly";"UserMailbox/UserMailbox";"Cloud";"/Kontakte/Organizational Contacts";"None";"Allow";"False";"None";"Default";"";"";"";"Cloud"
"kelly.musterfrau@example.com";"Musterfrau Kelly";"UserMailbox/UserMailbox";"Cloud";"/Kontakte/PeopleCentricConversation Buddies";"None";"Allow";"False";"None";"Anonymous";"";"";"";"Cloud"
"kelly.musterfrau@example.com";"Musterfrau Kelly";"UserMailbox/UserMailbox";"Cloud";"/Kontakte/PeopleCentricConversation Buddies";"None";"Allow";"False";"None";"Default";"";"";"";"Cloud"
"kelly.musterfrau@example.com";"Musterfrau Kelly";"UserMailbox/UserMailbox";"Cloud";"/Kontakte/Recipient Cache";"None";"Allow";"False";"None";"Anonymous";"";"";"";"Cloud"
"kelly.musterfrau@example.com";"Musterfrau Kelly";"UserMailbox/UserMailbox";"Cloud";"/Kontakte/Recipient Cache";"None";"Allow";"False";"None";"Default";"";"";"";"Cloud"
"kelly.musterfrau@example.com";"Musterfrau Kelly";"UserMailbox/UserMailbox";"Cloud";"/Notizen";"None";"Allow";"False";"None";"Anonymous";"";"";"";"Cloud"
"kelly.musterfrau@example.com";"Musterfrau Kelly";"UserMailbox/UserMailbox";"Cloud";"/Notizen";"None";"Allow";"False";"None";"Default";"";"";"";"Cloud"
"kelly.musterfrau@example.com";"Musterfrau Kelly";"UserMailbox/UserMailbox";"Cloud";"/Notizen/Wichtiges";"None";"Allow";"False";"None";"Anonymous";"";"";"";"Cloud"
"kelly.musterfrau@example.com";"Musterfrau Kelly";"UserMailbox/UserMailbox";"Cloud";"/Notizen/Wichtiges";"None";"Allow";"False";"None";"Default";"";"";"";"Cloud"
"kelly.musterfrau@example.com";"Musterfrau Kelly";"UserMailbox/UserMailbox";"Cloud";"/PersonMetadata";"None";"Allow";"False";"None";"Anonymous";"";"";"";"Cloud"
"kelly.musterfrau@example.com";"Musterfrau Kelly";"UserMailbox/UserMailbox";"Cloud";"/PersonMetadata";"None";"Allow";"False";"None";"Default";"";"";"";"Cloud"
"kelly.musterfrau@example.com";"Musterfrau Kelly";"UserMailbox/UserMailbox";"Cloud";"/Postausgang";"None";"Allow";"False";"None";"Anonymous";"";"";"";"Cloud"
"kelly.musterfrau@example.com";"Musterfrau Kelly";"UserMailbox/UserMailbox";"Cloud";"/Postausgang";"None";"Allow";"False";"None";"Default";"";"";"";"Cloud"
"kelly.musterfrau@example.com";"Musterfrau Kelly";"UserMailbox/UserMailbox";"Cloud";"/Posteingang";"None";"Allow";"False";"None";"Anonymous";"";"";"";"Cloud"
"kelly.musterfrau@example.com";"Musterfrau Kelly";"UserMailbox/UserMailbox";"Cloud";"/Posteingang";"None";"Allow";"False";"None";"Default";"";"";"";"Cloud"
"kelly.musterfrau@example.com";"Musterfrau Kelly";"UserMailbox/UserMailbox";"Cloud";"/Purges";"None";"Allow";"False";"None";"Anonymous";"";"";"";"Cloud"
"kelly.musterfrau@example.com";"Musterfrau Kelly";"UserMailbox/UserMailbox";"Cloud";"/Purges";"None";"Allow";"False";"None";"Default";"";"";"";"Cloud"
"kelly.musterfrau@example.com";"Musterfrau Kelly";"UserMailbox/UserMailbox";"Cloud";"/RSS-Abonnements";"None";"Allow";"False";"None";"Anonymous";"";"";"";"Cloud"
"kelly.musterfrau@example.com";"Musterfrau Kelly";"UserMailbox/UserMailbox";"Cloud";"/RSS-Abonnements";"None";"Allow";"False";"None";"Default";"";"";"";"Cloud"
"kelly.musterfrau@example.com";"Musterfrau Kelly";"UserMailbox/UserMailbox";"Cloud";"/RSS-Abonnements";"Owner";"Allow";"False";"None";"Musterfrau Kelly";"kelly.musterfrau@example.com";"Musterfrau Kelly";"UserMailbox/UserMailbox";"Cloud"
"kelly.musterfrau@example.com";"Musterfrau Kelly";"UserMailbox/UserMailbox";"Cloud";"/Sent";"None";"Allow";"False";"None";"Anonymous";"";"";"";"Cloud"
"kelly.musterfrau@example.com";"Musterfrau Kelly";"UserMailbox/UserMailbox";"Cloud";"/Sent";"None";"Allow";"False";"None";"Default";"";"";"";"Cloud"
"kelly.musterfrau@example.com";"Musterfrau Kelly";"UserMailbox/UserMailbox";"Cloud";"/Social Activity Notifications";"None";"Allow";"False";"None";"Anonymous";"";"";"";"Cloud"
"kelly.musterfrau@example.com";"Musterfrau Kelly";"UserMailbox/UserMailbox";"Cloud";"/Social Activity Notifications";"None";"Allow";"False";"None";"Default";"";"";"";"Cloud"
"kelly.musterfrau@example.com";"Musterfrau Kelly";"UserMailbox/UserMailbox";"Cloud";"/SubstrateHolds";"None";"Allow";"False";"None";"Anonymous";"";"";"";"Cloud"
